Time [s],Channel,Value
0.045544225,1,44730
0.045555565,2,44730
0.045566905,1,45172
0.045578250,2,45172
0.045589590,1,45660
0.045600930,2,45660
0.045612270,1,46407
0.045623615,2,46407
0.045634955,1,47306
0.045646295,2,47306
0.045657640,1,48356
0.045668980,2,48356
0.045680320,1,49230
0.045691660,2,49230
0.045703000,1,49945
0.045714345,2,49945
0.045725685,1,50863
0.045737025,2,50863
0.045748370,1,52246
0.045759710,2,52246
0.045771050,1,53482
0.045782395,2,53482
0.045793735,1,54506
0.045805075,2,54506
0.045816420,1,55610
0.045827760,2,55610
0.045839100,1,56953
0.045850440,2,56953
0.045861780,1,58447
0.045873125,2,58447
0.045884465,1,59826
0.045895805,2,59826
0.045907145,1,61049
0.045918490,2,61049
0.045929830,1,62384
0.045941170,2,62384
0.045952515,1,63734
0.045963855,2,63734
0.045975195,1,64982
0.045986535,2,64982
0.045997880,1,1127
0.046009220,2,1127
0.046020565,1,2403
0.046031905,2,2403
0.046043245,1,3808
0.046054585,2,3808
0.046065925,1,5092
0.046077270,2,5092
0.046088610,1,6407
0.046099950,2,6407
0.046111290,1,7629
0.046122635,2,7629
0.046133975,1,9143
0.046145320,2,9143
0.046156660,1,10541
0.046168000,2,10541
0.046179340,1,11519
0.046190685,2,11519
0.046202025,1,12690
0.046213365,2,12690
0.046224705,1,13569
0.046236050,2,13569
0.046247390,1,14728
0.046258730,2,14728
0.046270075,1,15549
0.046281415,2,15549
0.046292755,1,16737
0.046304095,2,16737
0.046315435,1,17296
0.046326780,2,17296
0.046338120,1,18354
0.046349460,2,18354
0.046360805,1,19063
0.046372145,2,19063
0.046383485,1,19723
0.046394825,2,19723
0.046406170,1,20231
0.046417510,2,20231
0.046428850,1,20767
0.046440190,2,20767
0.046451535,1,21862
0.046462875,2,21862
0.046474215,1,22045
0.046485560,2,22045
0.046496900,1,22392
0.046508240,2,22392
0.046519585,1,22451
0.046530925,2,22451
0.046542265,1,22517
0.046553605,2,22517
0.046564950,1,22468
0.046576290,2,22468
0.046587630,1,22300
0.046598970,2,22300
0.046610315,1,22157
0.046621655,2,22157
0.046632995,1,22110
0.046644340,2,22110
0.046655680,1,21346
0.046667020,2,21346
0.046678360,1,20941
0.046689705,2,20941
0.046701045,1,20332
0.046712385,2,20332
0.046723725,1,19806
0.046735070,2,19806
0.046746410,1,18922
0.046757750,2,18922
0.046769095,1,18348
0.046780435,2,18348
0.046791775,1,17461
0.046803115,2,17461
0.046814460,1,16470
0.046825800,2,16470
0.046837140,1,15307
0.046848480,2,15307
0.046859825,1,14299
0.046871165,2,14299
0.046882505,1,13260
0.046893850,2,13260
0.046905190,1,12174
0.046916530,2,12174
0.046927870,1,10862
0.046939215,2,10862
0.046950555,1,9517
0.046961895,2,9517
0.046973235,1,8295
0.046984580,2,8295
0.046995920,1,6721
0.047007260,2,6721
0.047018605,1,5596
0.047029945,2,5596
0.047041285,1,4210
0.047052625,2,4210
0.047063970,1,2793
0.047075310,2,2793
0.047086650,1,1208
0.047097990,2,1208
0.047109335,1,65392
0.047120675,2,65392
0.047132015,1,64040
0.047143360,2,64040
0.047154700,1,62514
0.047166040,2,62514
0.047177385,1,61143
0.047188725,2,61143
0.047200065,1,59765
0.047211405,2,59765
0.047222750,1,58234
0.047234090,2,58234
0.047245430,1,57313
0.047256770,2,57313
0.047268115,1,55656
0.047279455,2,55656
0.047290795,1,54407
0.047302140,2,54407
0.047313480,1,52861
0.047324820,2,52861
0.047336160,1,51978
0.047347505,2,51978
0.047358845,1,50627
0.047370185,2,50627
0.047381525,1,50039
0.047392870,2,50039
0.047404210,1,48575
0.047415550,2,48575
0.047426890,1,48505
0.047438235,2,48505
0.047449575,1,46887
0.047460915,2,46887
0.047472255,1,46145
0.047483600,2,46145
0.047494940,1,45257
0.047506280,2,45257
0.047517625,1,44750
0.047528965,2,44750
0.047540305,1,44011
0.047551645,2,44011
0.047562990,1,43929
0.047574330,2,43929
0.047585670,1,43088
0.047597015,2,43088
0.047608355,1,42895
0.047619695,2,42895
0.047631035,1,42903
0.047642380,2,42903
0.047653720,1,42503
0.047665060,2,42503
0.047676405,1,42703
0.047687745,2,42703
0.047699085,1,42408
0.047710425,2,42408
0.047721770,1,42658
0.047733110,2,42658
0.047744450,1,42846
0.047755795,2,42846
0.047767135,1,43323
0.047778475,2,43323
0.047789815,1,43525
0.047801160,2,43525
0.047812500,1,43927
0.047823840,2,43927
0.047835180,1,44378
0.047846525,2,44378
0.047857865,1,45260
0.047869205,2,45260
0.047880545,1,45835
0.047891890,2,45835
0.047903230,1,46624
0.047914570,2,46624
0.047925915,1,47603
0.047937255,2,47603
0.047948595,1,48657
0.047959935,2,48657
0.047971280,1,49278
0.047982620,2,49278
0.047993960,1,50606
0.048005305,2,50606
0.048016645,1,51709
0.048027985,2,51709
0.048039325,1,52812
0.048050670,2,52812
0.048062010,1,53817
0.048073350,2,53817
0.048084695,1,55480
0.048096035,2,55480
0.048107375,1,56388
0.048118715,2,56388
0.048130060,1,58224
0.048141400,2,58224
0.048152740,1,59179
0.048164080,2,59179
0.048175425,1,60767
0.048186765,2,60767
0.048198105,1,62347
0.048209445,2,62347
0.048220790,1,63506
0.048232130,2,63506
0.048243470,1,518
0.048254815,2,518
0.048266155,1,2206
0.048277495,2,2206
0.048288835,1,2640
0.048300180,2,2640
0.048311520,1,3613
0.048322860,2,3613
0.048334200,1,5370
0.048345545,2,5370
0.048356885,1,6448
0.048368225,2,6448
0.048379570,1,8315
0.048390910,2,8315
0.048402250,1,9833
0.048413590,2,9833
0.048424935,1,10913
0.048436275,2,10913
0.048447615,1,12228
0.048458960,2,12228
0.048470300,1,13236
0.048481640,2,13236
0.048492980,1,14854
0.048504325,2,14854
0.048515665,1,15741
0.048527005,2,15741
0.048538345,1,17441
0.048549690,2,17441
0.048561030,1,18428
0.048572370,2,18428
0.048583715,1,18392
0.048595055,2,18392
0.048606395,1,19855
0.048617735,2,19855
0.048629080,1,20195
0.048640420,2,20195
0.048651760,1,21243
0.048663105,2,21243
0.048674445,1,21699
0.048685785,2,21699
0.048697125,1,22385
0.048708470,2,22385
0.048719810,1,22210
0.048731150,2,22210
0.048742490,1,23241
0.048753835,2,23241
0.048765175,1,23167
0.048776515,2,23167
0.048787860,1,23592
0.048799200,2,23592
0.048810540,1,23275
0.048821880,2,23275
0.048833225,1,23320
0.048844565,2,23320
0.048855905,1,23183
0.048867250,2,23183
0.048878590,1,23183
0.048889930,2,23183
0.048901270,1,22643
0.048912615,2,22643
0.048923955,1,22479
0.048935295,2,22479
0.048946635,1,21802
0.048957980,2,21802
0.048969320,1,21306
0.048980660,2,21306
0.048992000,1,20665
0.049003345,2,20665
0.049014685,1,19837
0.049026025,2,19837
0.049037370,1,19205
0.049048710,2,19205
0.049060050,1,18294
0.049071390,2,18294
0.049082735,1,17161
0.049094075,2,17161
0.049105415,1,16140
0.049116760,2,16140
0.049128100,1,15299
0.049139440,2,15299
0.049150780,1,13918
0.049162125,2,13918
0.049173465,1,12723
0.049184805,2,12723
0.049196150,1,11061
0.049207490,2,11061
0.049218830,1,10082
0.049230170,2,10082
0.049241515,1,8477
0.049252855,2,8477
0.049264195,1,7500
0.049275535,2,7500
0.049286880,1,5641
0.049298220,2,5641
0.049309560,1,4025
0.049320905,2,4025
0.049332245,1,2398
0.049343585,2,2398
0.049354925,1,859
0.049366270,2,859
0.049377610,1,65358
0.049388950,2,65358
0.049400290,1,63619
0.049411635,2,63619
0.049422975,1,62450
0.049434315,2,62450
0.049445655,1,60651
0.049457000,2,60651
0.049468340,1,59606
0.049479680,2,59606
0.049491025,1,57972
0.049502365,2,57972
0.049513705,1,56587
0.049525050,2,56587
0.049536390,1,55095
0.049547730,2,55095
0.049559070,1,54044
0.049570410,2,54044
0.049581755,1,52688
0.049593095,2,52688
0.049604435,1,51630
0.049615780,2,51630
0.049627120,1,50187
0.049638460,2,50187
0.049649800,1,49510
0.049661145,2,49510
0.049672485,1,48302
0.049683825,2,48302
0.049695165,1,47260
0.049706510,2,47260
0.049717850,1,45802
0.049729190,2,45802
0.049740535,1,45143
0.049751875,2,45143
0.049763215,1,44066
0.049774560,2,44066
0.049785900,1,43619
0.049797240,2,43619
0.049808580,1,42907
0.049819920,2,42907
0.049831265,1,42690
0.049842605,2,42690
0.049853945,1,42051
0.049865290,2,42051
0.049876630,1,41643
0.049887970,2,41643
0.049899315,1,41429
0.049910655,2,41429
0.049921995,1,41497
0.049933335,2,41497
0.049944680,1,41587
0.049956020,2,41587
0.049967360,1,41666
0.049978700,2,41666
0.049990045,1,41816
0.050001385,2,41816
0.050012725,1,42012
0.050024065,2,42012
0.050035410,1,42266
0.050046750,2,42266
0.050058090,1,42587
0.050069435,2,42587
0.050080775,1,42487
0.050092115,2,42487
0.050103455,1,43235
0.050114800,2,43235
0.050126140,1,43823
0.050137480,2,43823
0.050148825,1,44490
0.050160165,2,44490
0.050171505,1,45296
0.050182845,2,45296
0.050194190,1,46196
0.050205530,2,46196
0.050216870,1,46999
0.050228215,2,46999
0.050239555,1,48185
0.050250895,2,48185
0.050262235,1,49436
0.050273580,2,49436
0.050284920,1,50265
0.050296260,2,50265
0.050307600,1,51723
0.050318945,2,51723
0.050330285,1,52827
0.050341625,2,52827
0.050352965,1,54375
0.050364310,2,54375
0.050375650,1,55913
0.050386990,2,55913
0.050398335,1,57367
0.050409675,2,57367
0.050421015,1,58703
0.050432355,2,58703
0.050443700,1,60075
0.050455040,2,60075
0.050466380,1,61449
0.050477720,2,61449
0.050489065,1,63006
0.050500405,2,63006
0.050511750,1,64873
0.050523090,2,64873
0.050534430,1,515
0.050545770,2,515
0.050557115,1,2260
0.050568455,2,2260
0.050579795,1,3563
0.050591135,2,3563
0.050602480,1,5101
0.050613820,2,5101
0.050625160,1,6362
0.050636505,2,6362
0.050647845,1,8057
0.050659185,2,8057
0.050670525,1,9362
0.050681870,2,9362
0.050693210,1,10973
0.050704550,2,10973
0.050715890,1,12153
0.050727235,2,12153
0.050738575,1,13217
0.050749915,2,13217
0.050761255,1,14754
0.050772600,2,14754
0.050783940,1,15634
0.050795280,2,15634
0.050806625,1,16407
0.050817965,2,16407
0.050829305,1,18155
0.050840645,2,18155
0.050851990,1,18595
0.050863330,2,18595
0.050874670,1,19575
0.050886015,2,19575
0.050897355,1,20681
0.050908695,2,20681
0.050920035,1,21113
0.050931375,2,21113
0.050942720,1,21690
0.050954060,2,21690
0.050965400,1,22013
0.050976745,2,22013
0.050988085,1,22622
0.050999425,2,22622
0.051010770,1,22994
0.051022110,2,22994
0.051033450,1,23297
0.051044790,2,23297
0.051056130,1,23476
0.051067475,2,23476
0.051078815,1,23581
0.051090155,2,23581
0.051101500,1,23705
0.051112840,2,23705
0.051124180,1,23545
0.051135525,2,23545
0.051146865,1,23274
0.051158205,2,23274
0.051169545,1,22990
0.051180890,2,22990
0.051192230,1,22770
0.051203570,2,22770
0.051214910,1,22174
0.051226255,2,22174
0.051237595,1,21345
0.051248935,2,21345
0.051260280,1,20894
0.051271620,2,20894
0.051282960,1,20264
0.051294300,2,20264
0.051305645,1,19238
0.051316985,2,19238
0.051328325,1,18367
0.051339665,2,18367
0.051351010,1,17451
0.051362350,2,17451
0.051373690,1,16467
0.051385035,2,16467
0.051396375,1,15041
0.051407715,2,15041
0.051419060,1,14499
0.051430400,2,14499
0.051441740,1,13152
0.051453080,2,13152
0.051464425,1,12078
0.051475765,2,12078
0.051487105,1,10205
0.051498445,2,10205
0.051509790,1,9299
0.051521130,2,9299
0.051532470,1,7846
0.051543810,2,7846
0.051555155,1,6427
0.051566495,2,6427
0.051577835,1,4761
0.051589175,2,4761
0.051600520,1,3303
0.051611860,2,3303
0.051623200,1,2071
0.051634545,2,2071
0.051645885,1,527
0.051657225,2,527
0.051668570,1,64392
0.051679910,2,64392
0.051691250,1,63108
0.051702590,2,63108
0.051713935,1,61544
0.051725275,2,61544
0.051736615,1,60016
0.051747955,2,60016
0.051759300,1,58837
0.051770640,2,58837
0.051781980,1,57010
0.051793320,2,57010
0.051804665,1,56078
0.051816005,2,56078
0.051827345,1,54227
0.051838690,2,54227
0.051850030,1,53081
0.051861370,2,53081
0.051872710,1,52176
0.051884055,2,52176
0.051895395,1,49765
0.051906735,2,49765
0.051918080,1,49036
0.051929420,2,49036
0.051940760,1,47790
0.051952100,2,47790
0.051963445,1,46868
0.051974785,2,46868
0.051986125,1,45762
0.051997465,2,45762
0.052008810,1,44998
0.052020150,2,44998
0.052031490,1,44030
0.052042835,2,44030
0.052054175,1,43076
0.052065515,2,43076
0.052076855,1,42324
0.052088200,2,42324
0.052099540,1,41545
0.052110880,2,41545
0.052122220,1,41167
0.052133565,2,41167
0.052144905,1,40814
0.052156245,2,40814
0.052167590,1,40822
0.052178930,2,40822
0.052190270,1,40479
0.052201610,2,40479
0.052212955,1,40396
0.052224295,2,40396
0.052235635,1,40430
0.052246980,2,40430
0.052258320,1,40829
0.052269660,2,40829
0.052281000,1,40329
0.052292345,2,40329
0.052303685,1,40792
0.052315025,2,40792
0.052326365,1,40962
0.052337710,2,40962
0.052349050,1,41916
0.052360390,2,41916
0.052371735,1,42208
0.052383075,2,42208
0.052394415,1,42769
0.052405755,2,42769
0.052417100,1,43568
0.052428440,2,43568
0.052439780,1,44400
0.052451120,2,44400
0.052462465,1,45421
0.052473805,2,45421
0.052485145,1,46180
0.052496490,2,46180
0.052507830,1,47628
0.052519170,2,47628
0.052530510,1,48575
0.052541855,2,48575
0.052553195,1,49556
0.052564535,2,49556
0.052575875,1,51240
0.052587220,2,51240
0.052598560,1,52147
0.052609900,2,52147
0.052621245,1,53720
0.052632585,2,53720
0.052643925,1,55149
0.052655265,2,55149
0.052666610,1,56540
0.052677950,2,56540
0.052689290,1,57816
0.052700635,2,57816
0.052711975,1,59668
0.052723315,2,59668
0.052734655,1,61034
0.052746000,2,61034
0.052757340,1,62717
0.052768680,2,62717
0.052780020,1,64216
0.052791365,2,64216
0.052802705,1,65411
0.052814045,2,65411
0.052825390,1,1571
0.052836730,2,1571
0.052848070,1,2872
0.052859410,2,2872
0.052870755,1,4764
0.052882095,2,4764
0.052893435,1,6472
0.052904780,2,6472
0.052916120,1,7848
0.052927460,2,7848
0.052938800,1,9310
0.052950140,2,9310
0.052961485,1,10553
0.052972825,2,10553
0.052984165,1,11855
0.052995510,2,11855
0.053006850,1,13131
0.053018190,2,13131
0.053029530,1,15063
0.053040875,2,15063
0.053052215,1,15862
0.053063555,2,15862
0.053074900,1,16772
0.053086240,2,16772
0.053097580,1,18246
0.053108925,2,18246
0.053120265,1,18994
0.053131605,2,18994
0.053142945,1,20148
0.053154285,2,20148
0.053165630,1,20844
0.053176970,2,20844
0.053188310,1,21514
0.053199655,2,21514
0.053210995,1,22322
0.053222335,2,22322
0.053233675,1,22990
0.053245020,2,22990
0.053256360,1,23869
0.053267700,2,23869
0.053279045,1,24070
0.053290385,2,24070
0.053301725,1,23968
0.053313065,2,23968
0.053324410,1,24162
0.053335750,2,24162
0.053347090,1,24379
0.053358430,2,24379
0.053369775,1,24496
0.053381115,2,24496
0.053392455,1,24653
0.053403800,2,24653
0.053415140,1,24285
0.053426480,2,24285
0.053437820,1,24049
0.053449165,2,24049
0.053460505,1,23809
0.053471845,2,23809
0.053483190,1,23351
0.053494530,2,23351
0.053505870,1,22637
0.053517210,2,22637
0.053528555,1,21961
0.053539895,2,21961
0.053551235,1,21121
0.053562580,2,21121
0.053573920,1,20771
0.053585260,2,20771
0.053596600,1,20807
0.053607940,2,20807
0.053619285,1,18328
0.053630625,2,18328
0.053641965,1,17916
0.053653310,2,17916
0.053664650,1,16368
0.053675990,2,16368
0.053687335,1,15413
0.053698675,2,15413
0.053710015,1,14241
0.053721355,2,14241
0.053732700,1,13118
0.053744040,2,13118
0.053755380,1,11774
0.053766725,2,11774
0.053778065,1,10297
0.053789405,2,10297
0.053800745,1,8726
0.053812090,2,8726
0.053823430,1,7167
0.053834770,2,7167
0.053846110,1,5574
0.053857455,2,5574
0.053868795,1,4160
0.053880135,2,4160
0.053891475,1,2910
0.053902820,2,2910
0.053914160,1,1192
0.053925500,2,1192
0.053936840,1,64781
0.053948185,2,64781
0.053959525,1,62910
0.053970865,2,62910
0.053982210,1,61493
0.053993550,2,61493
0.054004890,1,59986
0.054016235,2,59986
0.054027575,1,58655
0.054038915,2,58655
0.054050255,1,56931
0.054061600,2,56931
0.054072940,1,55477
0.054084280,2,55477
0.054095620,1,53946
0.054106965,2,53946
0.054118305,1,52618
0.054129645,2,52618
0.054140990,1,51733
0.054152330,2,51733
0.054163670,1,50163
0.054175010,2,50163
0.054186355,1,48498
0.054197695,2,48498
0.054209035,1,47453
0.054220375,2,47453
0.054231720,1,47145
0.054243060,2,47145
0.054254400,1,45615
0.054265745,2,45615
0.054277085,1,44662
0.054288425,2,44662
0.054299765,1,43012
0.054311110,2,43012
0.054322450,1,42383
0.054333790,2,42383
0.054345130,1,41683
0.054356475,2,41683
0.054367815,1,41503
0.054379155,2,41503
0.054390500,1,41108
0.054401840,2,41108
0.054413180,1,40395
0.054424520,2,40395
0.054435865,1,40046
0.054447205,2,40046
0.054458545,1,39899
0.054469890,2,39899
0.054481230,1,39521
0.054492570,2,39521
0.054503910,1,39975
0.054515255,2,39975
0.054526595,1,40017
0.054537935,2,40017
0.054549280,1,40196
0.054560620,2,40196
0.054571960,1,39830
0.054583300,2,39830
0.054594640,1,40611
0.054605985,2,40611
0.054617325,1,41105
0.054628665,2,41105
0.054640010,1,41545
0.054651350,2,41545
0.054662690,1,42303
0.054674030,2,42303
0.054685375,1,42689
0.054696715,2,42689
0.054708055,1,43860
0.054719400,2,43860
0.054730740,1,44595
0.054742080,2,44595
0.054753420,1,45854
0.054764765,2,45854
0.054776105,1,46560
0.054787445,2,46560
0.054798785,1,47775
0.054810130,2,47775
0.054821470,1,48944
0.054832810,2,48944
0.054844155,1,50567
0.054855495,2,50567
0.054866835,1,51644
0.054878175,2,51644
0.054889520,1,52819
0.054900860,2,52819
0.054912200,1,54611
0.054923540,2,54611
0.054934885,1,56118
0.054946225,2,56118
0.054957565,1,57637
0.054968910,2,57637
0.054980250,1,59117
0.054991590,2,59117
0.055002935,1,60379
0.055014275,2,60379
0.055025615,1,61856
0.055036955,2,61856
0.055048300,1,64922
0.055059640,2,64922
0.055070980,1,656
0.055082320,2,656
0.055093665,1,2669
0.055105005,2,2669
0.055116345,1,4123
0.055127690,2,4123
0.055139030,1,5887
0.055150370,2,5887
0.055161710,1,7619
0.055173055,2,7619
0.055184395,1,9048
0.055195735,2,9048
0.055207075,1,10183
0.055218420,2,10183
0.055229760,1,11861
0.055241100,2,11861
0.055252445,1,13584
0.055263785,2,13584
0.055275125,1,14969
0.055286465,2,14969
0.055297810,1,15745
0.055309150,2,15745
0.055320490,1,17116
0.055331830,2,17116
0.055343175,1,18347
0.055354515,2,18347
0.055365855,1,19718
0.055377200,2,19718
0.055388540,1,20763
0.055399880,2,20763
0.055411220,1,21399
0.055422565,2,21399
0.055433905,1,22520
0.055445245,2,22520
0.055456585,1,23662
0.055467930,2,23662
0.055479270,1,24702
0.055490610,2,24702
0.055501955,1,32767
0.055513295,2,32767
0.055524635,1,32767
0.055535975,2,32767
0.055547320,1,32767
0.055558660,2,32767
0.055570000,1,32767
0.055581340,2,32767
0.055592685,1,32767
0.055604025,2,32767
0.055615365,1,32767
0.055626710,2,32767
0.055638050,1,32767
0.055649390,2,32767
0.055660730,1,27815
0.055672075,2,27815
0.055683415,1,27040
0.055694755,2,27040
0.055706095,1,26781
0.055717440,2,26781
0.055728780,1,25792
0.055740120,2,25792
0.055751465,1,26040
0.055762805,2,26040
0.055774145,1,24423
0.055785490,2,24423
0.055796830,1,25364
0.055808170,2,25364
0.055819510,1,22110
0.055830850,2,22110
0.055842195,1,32767
0.055853535,2,32767
0.055864875,1,32767
0.055876220,2,32767
0.055887560,1,32767
0.055898900,2,32767
0.055910240,1,32767
0.055921585,2,32767
0.055932925,1,32767
0.055944265,2,32767
0.055955605,1,32564
0.055966950,2,32564
0.055978290,1,32310
0.055989630,2,32310
0.056000975,1,18036
0.056012315,2,18036
0.056023655,1,12354
0.056035000,2,12354
0.056046340,1,12059
0.056057680,2,12059
0.056069020,1,10199
0.056080365,2,10199
0.056091705,1,8491
0.056103045,2,8491
0.056114385,1,6914
0.056125730,2,6914
0.056137070,1,4888
0.056148410,2,4888
0.056159755,1,2281
0.056171095,2,2281
0.056182435,1,864
0.056193775,2,864
0.056205120,1,64642
0.056216460,2,64642
0.056227800,1,62935
0.056239140,2,62935
0.056250485,1,61431
0.056261825,2,61431
0.056273165,1,59892
0.056284510,2,59892
0.056295850,1,57868
0.056307190,2,57868
0.056318530,1,56127
0.056329875,2,56127
0.056341215,1,54896
0.056352555,2,54896
0.056363895,1,53290
0.056375240,2,53290
0.056386580,1,52044
0.056397920,2,52044
0.056409265,1,50357
0.056420605,2,50357
0.056431945,1,49367
0.056443285,2,49367
0.056454630,1,47989
0.056465970,2,47989
0.056477310,1,46691
0.056488655,2,46691
0.056499995,1,45422
0.056511335,2,45422
0.056522675,1,44304
0.056534020,2,44304
0.056545360,1,43678
0.056556700,2,43678
0.056568040,1,42422
0.056579385,2,42422
0.056590725,1,41707
0.056602065,2,41707
0.056613410,1,40708
0.056624750,2,40708
0.056636090,1,40482
0.056647430,2,40482
0.056658775,1,39769
0.056670115,2,39769
0.056681455,1,39275
0.056692800,2,39275
0.056704140,1,39064
0.056715480,2,39064
0.056726820,1,38523
0.056738165,2,38523
0.056749505,1,38285
0.056760845,2,38285
0.056772190,1,38633
0.056783530,2,38633
0.056794870,1,38206
0.056806210,2,38206
0.056817550,1,38811
0.056828895,2,38811
0.056840235,1,39029
0.056851575,2,39029
0.056862920,1,39262
0.056874260,2,39262
0.056885600,1,39560
0.056896945,2,39560
0.056908285,1,40331
0.056919625,2,40331
